Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
485;1114,37;2489,26;2792,84;2896,14;
486;1109,86;2489,48;2600,57;2896,13;
487;1098,23;2480,81;2365,52;2887,98;
488;1078,09;2461,24;2070,1;2869;
489;1082,13;2471,98;2293,75;2871,54;
490;1080,69;2475,83;2323,04;2869,54;
491;1067,05;2463,63;2137,14;2855,59;
492;1071,07;2472,96;2330,95;2858,42;
493;1064,55;2468,57;2263,96;2851,82;
494;1070,95;2480,06;2443,03;2857,82;
495;1093,84;2512,73;2821,96;2881,73;
496;1074,09;2491,47;2321,48;2865,6;
497;1097,32;2523,73;2763,84;2890,22;
498;1105,34;2537,17;2758,46;2902,66;
499;1090,49;2521,13;2370,77;2892,67;
500;1096;2529,9;2486,97;2900,86;
501;1102,32;2539,37;2562,79;2910,69;
502;1099,9;2537,01;2464,21;2912,94;
503;1119,82;2562,48;2785,22;2937,67;
504;1104,23;2542,54;2377,2;2929,62;
505;1127,29;2570,37;2807,26;2948,82;
506;1129,75;2572,24;2709,6;2951,47;
507;1129,45;2569,97;2615,15;2954,22;
508;1128,41;2566,04;2553,98;2956,84;
509;1142,14;2580,4;2772,15;2958,95;
510;1127,21;2558;2421,65;2953,8;
511;1134,93;2563,5;2604,31;2961,01;
512;1117,39;2536,54;2286,58;2952,68;
513;1099,13;2507,5;2092,27;2941,76;
514;1101,35;2503,67;2321,98;2949,91;
515;1093,9;2487,62;2286,72;2949,54;
516;1078,86;2461,54;2141,2;2941,47;
517;1067,55;2439,92;2115,29;2935,7;
518;1081,65;2450,69;2529,17;2955,27;
519;1090,53;2456,14;2679,13;2963,04;
520;1080,08;2438,22;2437,99;2961,28;
521;1093,67;2451,5;2707,33;2967,19;
522;1082,58;2434,85;2441,66;2964,61;
523;1085,49;2436,8;2518,64;2971,65;
524;1064,52;2409,67;2144,1;2956,59;
525;1056,24;2398,92;2131,98;2950,91;
526;1073,87;2421,93;2555,19;2970,48;
527;1073,21;2423,41;2484,44;2973,83;
528;1061,83;2411,9;2266,06;2966,01;
529;1058,12;2410,54;2265,69;2963,98;
530;1076,95;2438,54;2643,71;2984,26;
531;1085,74;2455,38;2687,74;2993,68;
532;1076,37;2450,08;2403,52;2987,81;
533;1062,72;2439,17;2166,61;2975,59;
534;1049,4;2428,29;2026,79;2961,23;
535;1043,31;2426,3;2052,2;2951,76;
536;1070,48;2466,77;2617,98;2974,93;
537;1075,4;2479,76;2572,19;2979,52;
