Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
432;5462,08;12214,7;4977,26;60360;
433;5366,41;12095,3;4459,05;60111,1;
434;5433,14;12185,9;5217,04;60458,9;
435;5427,89;12193,4;5137,26;60547,9;
436;5377,04;12146,5;4775,24;60443,8;
437;5343,39;12122,5;4677,94;60379,1;
438;5255,92;12031;4244,08;60073,8;
439;5156,63;11924,3;3881,56;59662,2;
440;5192,94;11991;4545,37;59734,3;
441;5277,34;12123,4;5235,05;60024;
442;5293,07;12173,4;5170,72;60080,9;
443;5195,64;12080,6;4366,37;59675,8;
444;5164,74;12069,3;4335,46;59472,6;
445;5157,66;12088,4;4441,77;59331,8;
446;5256,79;12244,8;5185,23;59600,7;
447;5282,16;12311,3;5100,91;59614,4;
448;5265,47;12322,9;4775,41;59460,7;
449;5241,09;12320,8;4536,71;59256;
450;5275,92;12391,2;4781,48;59261,5;
451;5413,48;12774,3;4979,7;59538,6;
452;5375,56;12726,7;4576,88;59302;
453;5402,64;12719,1;4775,1;59289,7;
454;5480,01;12726;5225,57;59486,2;
455;5410,33;12656,5;4488;59115;
456;5459,91;12730,3;4864,47;59169,6;
457;5445,34;12718,4;4640,32;58978,6;
458;5559,7;12854,4;5404,86;59303,4;
459;5625,03;12915,2;5533,34;59492,8;
460;5527,91;12775,5;4532,67;59053,3;
461;5440,39;12639,2;4036;58595,7;
462;5362,67;12508,8;3795,96;58123,4;
463;5500,13;12647,3;5103,85;58488;
464;5423,77;12516,3;4409,32;58067,3;
465;5477,79;12545,6;4919,3;58145;
466;5420,99;12433,2;4487,97;57822,5;
467;5527,66;12527,3;5360,38;58144,1;
468;5514,63;12474,9;5056,09;58044,2;
469;5587,58;12535,1;5466,17;58281,2;
470;5507,75;12404,9;4685,13;57943,6;
471;5563,07;12447,2;5151,69;58108;
472;5604,89;12478;5334,36;58256,1;
473;5576,39;12424,9;4966,7;58139,2;
474;5586,17;12422,8;5028,8;58167,2;
475;5616,98;12451,9;5214,02;58292,5;
476;5523,19;12326,2;4491,04;57936,8;
477;5507,62;12300,9;4597,7;57847,2;
478;5424,01;12191,9;4189,25;57480,3;
479;5389,41;12145,5;4280,38;57277,5;
480;5402,54;12162,9;4646,08;57261,5;
481;5327,52;12071,9;4257;56906,1;
482;5376,28;12139,2;4876,66;57027,7;
483;5472,36;12273,3;5553,96;57385,6;
484;5569,21;12416,1;5968,33;57817,4;
485;5571,84;12446,3;5585,68;57922,8;
486;5549,3;12447,4;5201,14;57922,7;
487;5491,13;12404;4731,04;57759,7;
488;5390,44;12306,2;4140,21;57380,1;
489;5410,66;12359,9;4587,49;57430,8;
490;5403,43;12379,2;4646,08;57390,8;
491;5335,27;12318,2;4274,27;57111,9;
492;5355,37;12364,8;4661,89;57168,4;
493;5322,76;12342,9;4527,92;57036,3;
494;5354,75;12400,3;4886,06;57156,5;
495;5469,21;12563,7;5643,92;57634,5;
496;5370,47;12457,3;4642,96;57311,9;
497;5486,61;12618,7;5527,69;57804,4;
498;5526,71;12685,9;5516,93;58053,1;
499;5452,47;12605,6;4741,54;57853,3;
500;5479,98;12649,5;4973,94;58017,1;
501;5511,61;12696,8;5125,59;58213,8;
502;5499,52;12685,1;4928,41;58258,9;
503;5599,1;12812,4;5570,44;58753,5;
504;5521,15;12712,7;4754,39;58592,3;
505;5636,46;12851,9;5614,51;58976,4;
506;5648,75;12861,2;5419,21;59029,4;
507;5647,25;12849,9;5230,31;59084,4;
508;5642,03;12830,2;5107,97;59136,7;
509;5710,72;12902;5544,3;59179,1;
510;5636,07;12790;4843,3;59075,9;
511;5674,63;12817,5;5208,63;59220,2;
512;5586,96;12682,7;4573,16;59053,5;
513;5495,67;12537,5;4184,54;58835,3;
514;5506,74;12518,3;4643,96;58998,2;
515;5469,48;12438,1;4573,44;58990,7;
516;5394,29;12307,7;4282,4;58829,5;
517;5337,77;12199,6;4230,59;58714,1;
518;5408,25;12253,4;5058,34;59105,4;
519;5452,67;12280,7;5358,26;59260,9;
520;5400,39;12191,1;4875,98;59225,7;
521;5468,36;12257,5;5414,66;59343,9;
522;5412,91;12174,2;4883,31;59292,2;
523;5427,45;12184;5037,29;59432,9;
524;5322,58;12048,3;4288,19;59131,7;
525;5281,18;11994,6;4263,95;59018,2;
526;5369,35;12109,7;5110,37;59409,6;
527;5366,07;12117,1;4968,88;59476,5;
528;5309,13;12059,5;4532,13;59320,2;
529;5290,61;12052,7;4531,39;59279,6;
530;5384,74;12192,7;5287,42;59685,2;
531;5428,72;12276,9;5375,49;59873,6;
532;5381,85;12250,4;4807,05;59756,2;
533;5313,58;12195,9;4333,23;59511,9;
534;5247;12141,4;4053,58;59224,6;
535;5216,53;12131,5;4104,39;59035,2;
536;5352,38;12333,9;5235,96;59498,6;
537;5376,98;12398,8;5144,37;59590,5;
538;5301,63;12334,3;4438,25;59289;
539;5235,74;12276;4094,25;58976,4;
540;5284,32;12359,3;4649,96;59083,1;
541;5249,78;12337,1;4382,5;58867,1;
542;5228,08;12327,9;4294,87;58666,9;
543;5222,22;12334;4348,97;58514,9;
544;5363,97;12524,1;5387,5;58963,1;
545;5319,61;12478,9;4732,78;58730,1;
546;5451,48;12653,7;5556,57;59176,1;
547;5380,67;12571,2;4667,95;58865,8;
548;5392,94;12588;4720,44;58835,4;
549;5385,09;12576,3;4600,48;58714,7;
550;5509,73;12730,6;5421,31;59116,2;
551;5557,79;12787,7;5398,8;59278,8;
552;5571,84;12799,4;5177,83;59320,4;
553;5696,03;12947,1;5833;59818,5;
554;5669,45;12903,8;5211,3;59768,1;
555;5697,75;12925,9;5244,28;59916,6;
556;5709,54;12925,3;5157,27;60007,8;
557;5808,71;13028,8;5723,42;60351,7;
558;5718,45;12895,4;4793,54;60095,7;
559;5788,54;12959,9;5365,44;60442,6;
560;5706,05;12828,8;4686,58;60224,9;
561;5802,62;12921;5528,17;60516,3;
562;5751,17;12826,7;5029,89;60454,5;
563;5801,9;12859,9;5459,31;60566;
564;5825,14;12859;5553,4;60577,7;
565;5796,2;12793,4;5273,8;60582;
566;5794,16;12761,4;5317,57;60606,2;
567;5785,68;12723,6;5302,82;60618,8;
568;5660,49;12537,9;4514,95;60310,1;
569;5687,52;12544,7;5086,12;60563,4;
570;5698,27;12535,2;5305,84;60660,9;
571;5661,68;12469;5125,62;60670;
572;5532,6;12287;4398,17;60342,1;
573;5555,97;12298,8;5004,36;60576,3;
574;5606,41;12351,4;5532,38;60738,8;
575;5530,25;12250,8;4970,8;60625,5;
576;5457,5;12156,8;4664,55;60486,1;
577;5394,3;12077,2;4536,52;60349,8;
578;5336,98;12008,1;4477,98;60205,9;
579;5353,46;12037,9;4907,2;60325,1;
580;5316,07;12005,7;4767,77;60235,5;
581;5308,55;12014,5;4883,86;60248,5;
582;5377,25;12125,3;5455,48;60567,9;
583;5474,42;12280,4;5971,89;61037,9;
584;5560,23;12429,3;6196,3;61137,4;
585;5510,75;12412,5;3548,21;61064,8;
586;5499,44;12444,2;4277,44;61096,5;
587;5563,09;12572,6;5112,28;61319,2;
588;5657,94;12744,1;5755,82;61380,5;
589;5562,28;12674,5;4821,24;61074,4;
590;5594,27;12760;5146;61223,9;
591;5575,57;12776,9;4991,1;61186,8;
592;5482,91;12693,5;4393,57;60831,3;
593;5528,02;12777,1;4967,9;60978;
594;5469,36;12723,9;4590,48;60733,1;
595;5575,73;12871,7;5507,96;61137,8;
596;5468,71;12745,1;4593,99;60737,6;
597;5458,74;12731;4731,58;60671,4;
598;5453,93;12717;4838,86;60625,3;
599;5378,36;12607,7;4403,83;60285;
600;5458,8;12689,5;5202,37;60539,3;
601;5587,57;13208,1;5361,65;60890,3;
602;5673,9;13226,4;5874,27;61295,5;
603;5673,02;13188,1;5580,12;61390,5;
604;5652,04;13124,4;5274,82;61391,6;
605;5656,88;13093,3;5264,84;61472,1;
606;5557,23;12930,6;4524,71;61109,5;
607;5634,23;12990,2;5278,4;61397,5;
608;5706,59;13035,9;5688,88;61716,7;
609;5794;13096,2;6064,19;61859,7;
610;5803,37;13055,4;5292,93;61928,8;
611;5822,15;13023,9;5476,77;61980,8;
612;5680,51;12786,7;4488,8;61525,8;
613;5714,84;12769,6;5084,29;61696,5;
614;5782,43;12798;5639,98;62029,5;
