Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
443;1049;2442,05;2152,28;2791,37;
444;1066,86;2462,34;2274,04;2864,42;
445;1168,1;2577,39;2964,34;3278,6;
446;1101,22;2501,38;2508,3;3004,98;
447;1059,66;2454,16;2224,95;2834,97;
448;1048,52;2441,5;2149,01;2789,4;
449;1101,92;2502,19;2513,12;3007,87;
450;1204,71;2780,88;2588,97;3278,38;
451;1039,43;2417,69;2087,03;2752,22;
452;1098,04;2448,96;2486,66;2992;
453;1149,58;2462,26;2838,02;3202,81;
454;1008,36;2395,87;1875,21;2625,13;
455;1117,67;2520,08;2620,47;3072,28;
456;1057,19;2451,35;2208,08;2824,85;
457;1185,76;2594,54;3084,7;3350,82;
458;1148,53;2545,34;2830,91;3198,55;
459;992,346;2377,67;1765,99;2559,6;
460;992,884;2378,28;1769,66;2561,8;
461;994,101;2379,66;1777,96;2566,78;
462;1203,53;2617,65;3205,87;3423,52;
463;1005,75;2392,9;1857,39;2614,43;
464;1131,48;2535,77;2714,65;3128,79;
465;1030,82;2421,39;2028,32;2716,99;
466;1190,4;2602,73;3116,39;3369,84;
467;1081,8;2479,32;2375,9;2925,54;
468;1164,26;2573,02;2938,13;3262,88;
469;1019,63;2408,67;1952,04;2671,22;
470;1145,34;2551,52;2809,13;3185,48;
471;1137,92;2543,09;2758,52;3155,11;
472;1070,6;2466,59;2299,52;2879,71;
473;1106,67;2507,57;2545,45;3027,27;
474;1129,28;2533,27;2699,62;3119,77;
475;1009,66;2397,34;1884,03;2630,42;
476;1078,32;2475,36;2352,18;2911,31;
477;1010,59;2398,4;1890,4;2634,24;
478;1053,91;2447,63;2185,76;2811,46;
479;1100,86;2500,98;2505,89;3003,53;
480;1016,98;2405,66;1933,96;2660,37;
481;1136,4;2541,36;2748,16;3148,89;
482;1190,29;2602,61;3115,64;3369,38;
483;1201,4;2615,22;3191,35;3414,81;
484;1114,89;2516,92;2601,51;3060,91;
485;1086,55;2484,72;2408,3;2944,98;
486;1045,8;2438,41;2130,47;2778,28;
487;993,62;2379,11;1774,68;2564,81;
488;1102,55;2502,9;2517,39;3010,43;
489;1078,34;2475,39;2352,33;2911,4;
490;1019,51;2408,54;1951,24;2670,74;
491;1103,63;2504,13;2524,75;3014,85;
492;1055,56;2449,5;2196,97;2818,18;
493;1117,91;2520,35;2622,1;3073,26;
494;1202,8;2616,81;3200,89;3420,53;
495;1000,41;2386,83;1821;2592,6;
496;1203,58;2617,7;3206,21;3423,73;
497;1137,12;2542,18;2753,08;3151,85;
498;1024,18;2413,85;1983,08;2689,85;
499;1115,13;2517,19;2603,17;3061,9;
500;1120,33;2523,1;2638,62;3083,17;
501;1080,29;2477,6;2365,62;2919,37;
502;1188,91;2601,04;3106,23;3363,74;
503;1022,15;2411,53;1969,17;2681,5;
504;1208,14;2622,89;3237,32;3237,46;
505;1116,42;2518,66;2611,95;2890,87;
506;1103,04;2503,45;2520,7;2896,14;
507;1098,95;2498,8;2492,82;2896,13;
508;1171,91;2581,72;2990,31;2887,98;
509;1037,1;2428,53;2071,15;2742,69;
510;1142,09;2547,83;2786,98;2997,85;
511;1022,1;2411,47;1968,85;2681,31;
512;1011,7;2399,66;1897,96;2638,78;
513;1107,58;2508,61;2551,69;3031,01;
514;1063,55;2458,58;2251,46;2850,88;
515;1026,03;2415,95;1995,68;2697,41;
516;1039,78;2431,56;2089,39;2753,63;
517;1164,98;2573,84;2943,05;3265,83;
518;1148,27;2554,85;2829,09;3011,89;
519;1055,54;2449,48;2196,85;2818,11;
520;1169,91;2579,44;2976,67;2977,21;
521;1052,48;2446;2175,99;2805,59;
522;1114,03;2515,94;2595,63;3005,95;
523;992,867;2378,26;1769,55;2561,73;
524;1044,25;2436,64;2119,86;2771,91;
525;1170,16;2579,73;2978,4;3287,04;
526;1087,34;2485,62;2413,69;2948,22;
527;1033,66;2424,61;2047,69;2728,61;
528;1065,58;2460,89;2265,32;2859,19;
529;1176,52;2586,96;3021,73;3313,04;
530;1133,99;2538,63;2731,78;3080,8;
531;1044,16;2436,55;2119,3;2771,58;
532;1016,36;2404,95;1929,71;2657,82;
533;1010,09;2397,83;1886,96;2632,18;
534;1038,05;2429,6;2077,6;2746,56;
535;1200,29;2613,96;3183,76;3410,26;
536;1103,87;2504,4;2526,39;3015,84;
537;1007,02;2394,34;1866,07;2619,64;
538;1008,35;2395,85;1875,12;2625,07;
539;1115,08;2517,14;2602,83;3061,7;
540;1035,1;2426,25;2057,52;2734,51;
541;1041,86;2433,94;2103,62;2762,17;
542;1056,23;2450,26;2201,54;2820,92;
543;1204,57;2618,84;3213,01;3427,81;
544;1032,39;2423,17;2039,03;2723,42;
545;1201,23;2615,03;3190,18;3414,11;
546;1010,48;2398,28;1889,67;2633,8;
547;1083,35;2481,08;2386,46;2931,88;
548;1061,91;2456,71;2240,26;2844,16;
549;1191,09;2603,51;3121,06;3372,64;
550;1127,59;2531,36;2688,15;3112,89;
551;1096,84;2496,41;2478,43;2987,06;
552;1209,13;2624,01;3244,08;3446,45;
553;1069,9;2465,8;2294,8;2876,88;
554;1120,33;2523,1;2638,63;3083,18;
555;1105,15;2505,85;2535,13;3021,08;
556;1194,57;2603,69;3144,79;3271,45;
557;1016,67;2405,3;1931,83;2659,1;
558;1168,74;2578,11;2968,67;3281,2;
559;1027,23;2417,31;2003,86;2702,31;
560;1200,45;2614,15;3184,88;3225,11;
561;1065,65;2460,97;2265,81;2859,49;
562;1165,17;2574,06;2944,36;3038,02;
563;1147,48;2553,96;2823,74;2933,34;
564;1099,57;2499,52;2497,1;2925,75;
565;1126,5;2530,11;2680,67;2948,15;
566;1121,13;2524,01;2644,03;2936,5;
567;1006,65;2393,92;1863,54;2618,13;
568;1148,2;2554,77;2828,65;3197,19;
569;1138,54;2543,8;2762,78;3028,55;
570;1096;2495,45;2472,7;2935,73;
571;1002,52;2389,23;1835,36;2601,21;
572;1144,77;2550,88;2805,28;3183,17;
573;1177,76;2588,37;3030,2;3101,39;
574;1056,68;2450,77;2204,61;2822,77;
575;1052,94;2446,53;2179,15;2807,49;
576;1056,62;2450,71;2204,24;2822,54;
577;1057,43;2451,62;2209,72;2825,83;
578;1124,67;2528,04;2668,21;3100,93;
579;1072,74;2469,03;2314,17;2888,5;
580;1100;2500;2499,97;2999,98;
581;1175,32;2585,59;3013,55;3308,13;
582;1209,14;2624,02;3244,15;3446,49;
583;1204,19;2618,39;3210,36;3057,16;
584;1072,38;2468,62;450,061;2887,03;
585;1100,49;2500,56;2503,34;3002;
586;1169,46;2578,93;2973,56;3197,26;
587;1202,62;2616,61;3199,68;3030,31;
588;1018,35;2407,22;1943,33;2666;
589;1134,52;2539,23;2735,38;3141,23;
590;1087,99;2486,35;2418,1;2950,86;
591;1011,71;2399,67;1898,02;2638,81;
592;1139,76;2545,18;2771,11;3162,67;
593;1042,29;2434,42;2106,53;2763,92;
594;1204,53;2618,79;3212,72;3427,63;
595;1003,2;2390;1840,01;2604,01;
596;1090,41;2489,1;2434,59;2960,75;
597;1096,05;2495,51;2473,07;2983,84;
598;1024,38;2414,07;1984,4;2690,64;
599;1173,4;2583,41;3000,46;3300,27;
600;1229,87;2980,96;2760,46;3381,28;
601;1201,71;2574,34;3193,45;3416,07;
602;1120,97;2523,83;2642,98;3085,79;
603;1097,76;2497,46;2484,76;2990,85;
604;1118,69;2521,24;2627,43;3076,46;
605;1010,87;2398,72;1892,29;2635,37;
606;1175,69;2586,01;3016,05;3309,63;
