Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
343;12,5917;-274,556;0;95,0139;
344;7,00331;-282,791;0;70,0122;
345;6,50929;-283,08;0;73,4667;
346;13,9895;-270,365;0;96,5491;
347;4,40784;-287,215;0;65,1905;
348;-4,27413;-303,26;0;41,4293;
349;-13,3569;-320,648;0;18,2666;
350;-11,0734;-318,79;0;34,6279;
351;-10,3859;-319,977;0;42,765;
352;-16,3982;-333,212;0;29,5379;
353;-25,0424;-350,834;0;-2,84763;
354;-26,2448;-355,613;0;-10,7962;
355;-21,0103;-349,125;0;4,25996;
356;-29,3851;-365,799;0;-34,8132;
357;-31,4723;-371,63;0;-44,8083;
358;-30,227;-371,402;0;-44,3939;
359;-19,0876;-353,615;0;-8,2989;
360;-13,1604;-344,184;0;3,96489;
361;-10,6644;-340,3;0;4,73596;
362;-9,82451;-338,469;0;-8,97605;
363;-9,23357;-336,515;0;-26,7724;
364;-4,96165;-327,856;0;-28,6809;
365;-3,0613;-323,21;0;-31,6205;
366;7,52479;-303,656;0;3,27813;
367;16,4536;-286,815;0;30,5783;
368;22,922;-273,961;0;46,9513;
369;25,6683;-267,291;0;46,9365;
370;34,3915;-250,51;0;73,9014;
371;34,4249;-248,696;0;65,5769;
372;37,6615;-242,018;0;78,4867;
373;24,3872;-264,119;0;30,8738;
374;20,6025;-270,625;0;27,0479;
375;15,3483;-280,084;0;17,3615;
376;7,95505;-293,925;0;3,46943;
377;-2,05344;-312,659;0;-21,2222;
378;1,51252;-308,885;0;13,0135;
379;-0,270813;-314,186;0;15,7538;
380;-1,85736;-319,349;0;17,3076;
381;-3,93677;-325,379;0;14,4048;
382;-14,919;-346,465;0;-27,6103;
383;-12,4061;-344,157;0;-19,0142;
384;-17,8355;-355,463;0;-35,4677;
385;-28,5579;-375,514;0;-74,2453;
386;-39,2741;-395,238;0;-113,482;
387;-35,5209;-389,906;0;-96,687;
388;-28,7539;-378,605;0;-78,1892;
389;-30,3363;-381,134;0;-92,9978;
390;-24,1152;-369,755;0;-79,5169;
391;-19,9268;-360,968;0;-83,4896;
392;-20,5377;-359,422;0;-114,028;
393;-18,9277;-353,715;0;-131,358;
394;-24,8726;-360,65;0;-172,478;
395;-18,8991;-346,854;0;-166,609;
396;-17,7004;-341,139;0;-175,771;
397;-8,86558;-322,322;0;-152,487;
398;-9,21721;-318,939;0;-170,025;
399;-13,4126;-322,141;0;-205,707;
400;-7,90015;-308,668;0;-207,488;
401;-1,8774;-294,704;0;-202,998;
402;5,92167;-278,066;0;-190,335;
403;8,84157;-270,486;0;-188,475;
404;17,0157;-254,369;0;-167,485;
405;27,9399;-233,839;0;-139,295;
406;27,4629;-233,362;0;-153,202;
407;19,3886;-246,613;0;-192,3;
408;28,4607;-231,557;0;-156,804;
409;36,6481;-227,187;0;-123,643;
410;41,6932;-230,594;0;-96,7809;
411;27,7843;-257,61;0;-141,53;
412;28,4068;-260,494;0;-129,399;
413;35,6589;-252,331;0;-96,3419;
414;41,4765;-247,479;0;-60,0625;
415;44,7845;-245,844;0;-24,8272;
416;46,6179;-245,334;0;9,20764;
417;35,8521;-266,371;0;-17,4771;
418;35,8231;-269,42;0;1,19463;
419;31,4658;-280,191;0;9,1072;
420;28,7133;-288,524;0;31,3032;
421;12,7248;-319,57;0;4,13921;
422;-1,90002;-348,336;0;-13,8234;
423;1,3907;-345,914;0;31,855;
424;-15,7971;-378,094;0;-5,06885;
425;-32,4426;-408,892;0;-42,1661;
426;-33,0271;-411,9;0;-13,9072;
427;-40,405;-425,483;0;-21,9959;
428;-38,7989;-422,656;0;1,92913;
429;-33,6878;-413,28;0;44,7983;
430;-25,955;-398,073;0;85,481;
431;-20,6326;-385,51;0;103,781;
432;-25,5877;-389,632;0;86,8057;
433;-31,4874;-394,235;0;60,8993;
434;-22,8417;-373,296;0;94,6801;
435;-22,243;-365,714;0;99,3797;
436;-27,483;-367,895;0;83,2571;
437;-31,5419;-367,891;0;70,6199;
438;-39,5086;-374,205;0;36,3116;
439;-47,6972;-380,577;0;-7,54014;
440;-44,8261;-368,541;0;-0,951099;
441;-36,6024;-347,782;0;26,2025;
442;-33,363;-335,846;0;30,327;
443;-40,7761;-342,495;0;-10,7538;
444;-40,9944;-337,119;0;-31,5978;
445;-37,441;-325,496;0;-43,1582;
446;-24,4895;-298,616;0;-11,2648;
447;-19,9146;-287,111;0;-7,93777;
448;-19,8101;-284,19;0;-21,0279;
449;-18,8709;-280,382;0;-39,5606;
450;-11,9732;-267,133;0;-38,2185;
451;5,34513;-212,653;0;-11,8694;
452;4,15249;-217,344;0;-39,2154;
453;8,31371;-219,339;0;-41,8158;
454;17,962;-219,686;0;-22,0897;
455;13,9767;-229,929;0;-61,8715;
456;20,2251;-223,653;0;-57,3826;
457;17,6741;-239,18;0;-77,1169;
458;28,7385;-231,801;0;-43,9304;
459;35,539;-231,573;0;-24,4447;
460;25,1734;-256,703;0;-66,7959;
461;16,2552;-279,655;0;-109,287;
462;6,46704;-304,615;0;-152,73;
463;17,9131;-293,52;0;-110,782;
464;7,29409;-320,216;0;-147,718;
465;7,94154;-327,306;0;-132,202;
