Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
669;22;18;8;12;
670;22;18;8;12;
671;22;18;8;12;
672;22;18;8;12;
673;22;18;8;12;
674;22;18;8;12;
675;22;18;8;12;
676;22;18;8;12;
677;22;18;8;12;
678;22;18;8;12;
679;22;18;8;12;
680;22;18;8;12;
681;22;18;8;12;
682;22;18;8;12;
683;22;18;8;12;
684;22;18;8;12;
685;22;18;8;12;
686;22;18;8;12;
687;22;18;8;12;
688;22;18;8;12;
689;22;18;8;12;
690;22;18;8;12;
691;22;18;8;12;
692;22;18;8;12;
693;22;18;8;12;
694;22;18;8;12;
695;22;18;8;12;
696;22;18;8;12;
697;22;18;8;12;
698;22;18;8;12;
699;22;18;8;12;
700;22;18;8;12;
701;22;18;8;12;
702;22;18;8;12;
703;22;18;8;12;
704;22;18;8;12;
705;22;18;8;12;
706;22;18;8;12;
707;22;18;8;12;
708;22;18;8;12;
709;22;18;8;12;
710;22;18;8;12;
711;22;18;8;12;
712;22;18;8;12;
713;22;18;8;12;
714;22;18;8;12;
715;22;18;8;12;
716;22;18;8;12;
717;22;18;8;12;
718;22;18;8;12;
719;22;18;8;12;
720;22;18;8;12;
721;22;18;8;12;
722;22;18;8;12;
723;22;18;8;12;
724;22;18;8;12;
725;22;18;8;12;
726;22;18;8;12;
727;22;18;8;12;
728;22;18;8;12;
729;22;18;8;12;
730;22;18;8;12;
731;22;18;8;12;
732;22;18;8;12;
733;22;18;8;12;
734;22;18;8;12;
735;22;18;8;12;
736;22;18;8;12;
737;22;18;8;12;
738;22;18;8;12;
739;22;18;8;12;
740;22;18;8;12;
741;22;18;8;12;
742;22;18;8;12;
743;22;18;8;12;
744;22;18;8;12;
745;22;18;8;12;
746;22;18;8;12;
747;22;18;8;12;
748;22;18;8;12;
749;22;18;8;12;
750;22;18;8;12;
751;22;18;8;12;
752;22;18;8;12;
753;22;18;8;12;
754;22;18;8;12;
755;22;18;8;12;
756;22;18;8;12;
757;22;18;8;12;
758;22;18;8;12;
759;22;18;8;12;
760;22;18;8;12;
761;22;18;8;12;
762;22;18;8;12;
763;22;18;8;12;
764;22;18;8;12;
765;22;18;8;12;
766;22;18;8;12;
767;22;18;8;12;
